,acc,name
0,0.8638311379146167,lstm_final_6_11_trial_0.h5
1,0.8636724329471512,lstm_final_6_12_trial_1.h5
2,0.8716076813204253,lstm_final_6_13_trial_2.h5
3,0.8920806221234725,lstm_final_6_14_trial_3.h5
4,0.8725599111252182,lstm_final_6_15_trial_4.h5
