indoors,created_at,session_id,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2016-11-30T13:46:53.107Z,2016-11-30T13:46:52.104Z,-102,40.8067663477939,-73.9627038051909,10,65,-1,-1,4.615135192871094,100.2620849609375,butler library,0-2,walking,new york,united states,216.3189086914062,395.2586669921875,-847.9489135742188,960.2294747202774
1,2016-11-30T13:46:54.107Z,2016-11-30T13:46:52.104Z,-102,40.8067663477939,-73.9627038051909,10,65,-1,-1,0,100.2667846679688,butler library,0-2,walking,new york,united states,214.7542572021484,399.9115905761719,-841.221435546875,955.8776987079233
1,2016-11-30T13:46:55.107Z,2016-11-30T13:46:52.104Z,-102,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.022308349609375,100.2670440673828,butler library,0-2,walking,new york,united states,214.0162048339844,405.8364868164062,-835.0914306640625,952.8294115588454
1,2016-11-30T13:46:56.107Z,2016-11-30T13:46:52.104Z,-102,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.04309844970703125,100.2672958374023,butler library,0-2,walking,new york,united states,210.6413726806641,408.1032104492188,-841.5706787109375,958.7279204913883
1,2016-11-30T13:46:57.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.06287384033203125,100.2675323486328,butler library,0-2,walking,new york,united states,205.6869201660156,405.6488037109375,-843.0992431640625,957.9532321065108
1,2016-11-30T13:46:58.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.08315277099609375,100.2677764892578,butler library,0-2,walking,new york,united states,200.2164154052734,407.16845703125,-838.641357421875,953.5156484176603
1,2016-11-30T13:46:59.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.08416748046875,100.2677841186523,butler library,0-2,walking,new york,united states,202.7596435546875,405.2872314453125,-846.5689086914062,960.2333727745505
1,2016-11-30T13:47:00.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.1003875732421875,100.2679748535156,butler library,0-2,walking,new york,united states,205.75146484375,402.3540344238281,-854.1156005859375,966.3001052813545
1,2016-11-30T13:47:01.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.111541748046875,100.2681121826172,butler library,0-2,walking,new york,united states,210.7747650146484,402.03515625,-856.5545654296875,969.4039364405237
1,2016-11-30T13:47:02.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.111541748046875,100.2681121826172,butler library,0-2,walking,new york,united states,207.6934356689453,396.7208557128906,-853.2628784179688,963.6293583446158
1,2016-11-30T13:47:03.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.1206741333007812,100.2682189941406,butler library,0-2,walking,new york,united states,203.6509857177734,399.8091125488281,-847.448974609375,958.9008369103572
1,2016-11-30T13:47:04.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.1455154418945312,100.2685165405273,butler library,0-2,walking,new york,united states,203.8777465820312,400.3322143554688,-845.4985961914062,957.4444597801789
1,2016-11-30T13:47:05.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.1632614135742188,100.2687301635742,butler library,0-2,walking,new york,united states,206.2757873535156,399.2729797363281,-846.2291870117188,958.1609727735489
1,2016-11-30T13:47:06.107Z,2016-11-30T13:46:52.104Z,-92,40.8067663477939,-73.9627038051909,10,65,-1,-1,-0.1632614135742188,100.2687301635742,butler library,0-2,walking,new york,united states,205.1421051025391,393.9532470703125,-847.6488647460938,956.9697184699656
