indoors,created_at,session_id,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2016-12-01T11:03:22.940Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-1,-1,church of saint paul the apostle,0-2,walking,new york,united states,206.7015838623047,360.6124877929688,-778.6295776367188,882.6272884372851
1,2016-12-01T11:03:23.939Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,0,99.97184753417969,church of saint paul the apostle,0-2,walking,new york,united states,194.0171966552734,356.9921875,-786.5843505859375,885.3253837548697
1,2016-12-01T11:03:25.428Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.0742034912109375,99.97272491455078,church of saint paul the apostle,0-2,walking,new york,united states,196.1898193359375,356.3098754882812,-789.2673950195312,887.9133929739201
1,2016-12-01T11:03:25.936Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.0742034912109375,99.97272491455078,church of saint paul the apostle,0-2,walking,new york,united states,196.1898193359375,356.3098754882812,-789.2673950195312,887.9133929739201
1,2016-12-01T11:03:26.931Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.121978759765625,99.97329711914062,church of saint paul the apostle,0-2,walking,new york,united states,211.6199798583984,345.3765869140625,-796.1820678710938,893.2938418365857
1,2016-12-01T11:03:27.928Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.224639892578125,99.97451782226562,church of saint paul the apostle,0-2,walking,new york,united states,215.7383728027344,343.4137878417969,-803.498291015625,900.0475425467547
1,2016-12-01T11:03:28.928Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.224639892578125,99.97451782226562,church of saint paul the apostle,0-2,walking,new york,united states,227.8832855224609,338.6381225585938,-799.3513793945312,897.5350676215724
1,2016-12-01T11:03:29.928Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.2282028198242188,99.97455596923828,church of saint paul the apostle,0-2,walking,new york,united states,240.4212493896484,349.1658020019531,-804.9899291992188,909.7955377764335
1,2016-12-01T11:03:30.928Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.1595916748046875,99.97373962402344,church of saint paul the apostle,0-2,walking,new york,united states,227.4523620605469,352.291259765625,-802.1635131835938,905.1574507218171
1,2016-12-01T11:03:31.928Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.1311264038085938,99.97340393066406,church of saint paul the apostle,0-2,walking,new york,united states,223.6967010498047,352.1617431640625,-813.0645141601562,913.8555748012964
1,2016-12-01T11:03:32.928Z,2016-12-01T11:03:21.925Z,-91,40.76979687565102,-73.98527780704636,69.52341599125974,1414,-1,-1,-0.1041946411132812,99.97308349609375,church of saint paul the apostle,0-2,walking,new york,united states,230.5191802978516,349.8835754394531,-811.2860107421875,913.0950662847006
