indoors,created_at,session_id,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
0,2016-12-02T16:50:08.334Z,2016-12-02T16:50:07.323Z,-81,40.75594520200114,-73.97877973511254,48,30,47.109375,0.2899999916553497,-1,-1,1–31 e 46th st,0-2,walking,new york,united states,245.2321014404297,235.4150848388672,-742.0469360351562,816.2062858283704
0,2016-12-02T16:50:09.332Z,2016-12-02T16:50:07.323Z,-81,40.75594478290598,-73.97878744646346,48,30,163.125,0.2899999916553497,0,100.756462097168,1–31 e 46th st,0-2,walking,new york,united states,216.4178314208984,233.2914276123047,-764.21826171875,827.8231209012826
0,2016-12-02T16:50:10.332Z,2016-12-02T16:50:07.323Z,-81,40.75593661055039,-73.97880068987047,48,30,188.0859375,0.4300000071525574,0.1100959777832031,100.7551422119141,1–31 e 46th st,0-2,walking,new york,united states,177.8708343505859,227.5840454101562,-741.0737915039062,795.3759462617667
0,2016-12-02T16:50:11.333Z,2016-12-02T16:50:07.323Z,-81,40.75592730663787,-73.97881074815427,48,30,194.765625,1.360000014305115,0.13433837890625,100.7548522949219,1–31 e 46th st,0-2,walking,new york,united states,162.9225006103516,253.3558349609375,-715.0679321289062,775.9220759025959
0,2016-12-02T16:50:12.333Z,2016-12-02T16:50:07.323Z,-81,40.7559191761918,-73.97882441065644,48,30,201.09375,1.360000014305115,0.1732292175292969,100.7543869018555,1–31 e 46th st,0-2,walking,new york,united states,153.4674987792969,252.0466766357422,-721.1307983398438,779.1722715157132
0,2016-12-02T16:50:13.333Z,2016-12-02T16:50:07.323Z,-81,40.75591381177377,-73.97884192883407,32,30,205.3125,1.049999952316284,0.1732292175292969,100.7543869018555,1–31 e 46th st,0-2,walking,new york,united states,160.81103515625,246.5405120849609,-717.5406494140625,775.5688213747984
0,2016-12-02T16:50:14.333Z,2016-12-02T16:50:07.323Z,-81,40.75590765107493,-73.97885961464976,32,30,211.640625,1.049999952316284,0.1732292175292969,100.7543869018555,1–31 e 46th st,0-2,walking,new york,united states,162.001708984375,239.7849578857422,-715.9404296875,772.2124569075841
0,2016-12-02T16:50:15.332Z,2016-12-02T16:50:07.323Z,-81,40.75590434022318,-73.97887922830319,32,30,215.5078125,0.9200000166893005,0.1525192260742188,100.7546310424805,1–31 e 46th st,0-2,walking,new york,united states,163.2080383300781,240.5249176025391,-705.5088500976562,763.0411766932225
0,2016-12-02T16:50:16.334Z,2016-12-02T16:50:07.323Z,-81,40.75590140655707,-73.97889347753858,32,30,207.7734375,1.019999980926514,0.08938980102539062,100.7553939819336,1–31 e 46th st,0-2,walking,new york,united states,170.1850280761719,241.6967620849609,-705.012939453125,764.4759730560388
0,2016-12-02T16:50:17.334Z,2016-12-02T16:50:07.323Z,-81,40.75590056836676,-73.9789027814511,32,30,204.9609375,0.9200000166893005,0.09343338012695312,100.7553405761719,1–31 e 46th st,0-2,walking,new york,united states,167.0414581298828,251.4675598144531,-721.4843139648438,782.0987135077734
0,2016-12-02T16:50:18.334Z,2016-12-02T16:50:07.323Z,-81,40.75590040072869,-73.97891066044008,32,30,206.015625,0.7300000190734863,0.08938980102539062,100.7553939819336,1–31 e 46th st,0-2,walking,new york,united states,164.6430969238281,250.4990539550781,-715.2737426757812,775.5473243835465
0,2016-12-02T16:50:19.334Z,2016-12-02T16:50:07.323Z,-81,40.75589897580515,-73.97891703068649,24,30,207.421875,0.7300000190734863,0.08686447143554688,100.7554244995117,1–31 e 46th st,0-2,walking,new york,united states,168.91455078125,248.2321166992188,-715.6131591796875,776.0499357758744
0,2016-12-02T16:50:20.332Z,2016-12-02T16:50:07.323Z,-81,40.75589553922485,-73.97892750806545,24,30,217.6171875,1.049999952316284,-0.1090850830078125,100.7577667236328,1–31 e 46th st,0-2,walking,new york,united states,170.27294921875,255.0535125732422,-719.220703125,781.8718509546302
