indoors,created_at,session_id,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
0,2016-12-01T19:12:33.543Z,2016-12-01T19:12:32.528Z,-86,40.80873085395206,-73.9574535233093,16.83674048259119,1414,-1,-1,-1,-1,,0-2,walking,,,193.7718505859375,234.9554901123047,-761.1559448242188,819.8231423634377
0,2016-12-01T19:12:34.538Z,2016-12-01T19:12:32.528Z,-86,40.80873085395206,-73.9574535233093,16.83674048259119,1414,-1,-1,0,100.233757019043,columbia university - teachers college,0-2,walking,new york,united states,179.1593627929688,241.23583984375,-754.9739379882812,812.5751994388182
0,2016-12-01T19:12:36.339Z,2016-12-01T19:12:32.528Z,-86,40.80911308065132,-73.95979313186739,32,30,-1,1.289999961853027,-0.033477783203125,100.2341537475586,columbia university - teachers college,0-2,walking,new york,united states,182.0162811279297,246.4002532958984,-756.6168823242188,816.2794362459127
0,2016-12-01T19:12:36.538Z,2016-12-01T19:12:32.528Z,-75,40.80911308065132,-73.95979313186739,32,30,-1,1.289999961853027,-0.033477783203125,100.2341537475586,columbia university - teachers college,0-2,walking,new york,united states,182.0162811279297,246.4002532958984,-756.6168823242188,816.2794362459127
0,2016-12-01T19:12:37.537Z,2016-12-01T19:12:32.528Z,-75,40.80904761798755,-73.95970327786539,48,30,29.8828125,1.289999961853027,-0.13592529296875,100.2353744506836,columbia university - teachers college,0-2,walking,new york,united states,182.9954376220703,249.321533203125,-757.0673217773438,817.8016182500314
0,2016-12-01T19:12:38.537Z,2016-12-01T19:12:32.528Z,-75,40.8091045730196,-73.95968475385938,48,30,32.34375,1.379999995231628,-0.1379470825195312,100.2353973388672,columbia university - teachers college,0-2,walking,new york,united states,181.3501739501953,252.2527923583984,-756.4111938476562,817.7268804572906
0,2016-12-01T19:12:39.537Z,2016-12-01T19:12:32.528Z,-75,40.80904610924498,-73.95966036252115,32,10,42.1875,1.379999995231628,-0.1896820068359375,100.2360153198242,columbia university - teachers college,0-2,walking,new york,united states,180.4504089355469,253.3828582763672,-759.3452758789062,820.5915372174636
0,2016-12-01T19:12:40.537Z,2016-12-01T19:12:32.528Z,-75,40.80904610924498,-73.95966036252115,32,10,42.1875,1.379999995231628,-0.2373504638671875,100.2365875244141,columbia university - teachers college,0-2,walking,new york,united states,180.1405639648438,247.0845031738281,-760.1566772460938,819.3531280565488
0,2016-12-01T19:12:41.537Z,2016-12-01T19:12:32.528Z,-75,40.80913562797085,-73.95970671444569,32,10,17.578125,1.360000014305115,-0.2551040649414062,100.2367935180664,columbia university - teachers college,0-2,walking,new york,united states,178.6446075439453,249.7905120849609,-760.1739501953125,819.861958068395
0,2016-12-01T19:12:42.537Z,2016-12-01T19:12:32.528Z,-75,40.80908433072344,-73.95978533669744,32,10,18.6328125,1.490000009536743,-0.3499374389648438,100.237922668457,columbia university - teachers college,0-2,walking,new york,united states,171.5294952392578,254.3909454345703,-754.1602172851562,814.1834892649956
0,2016-12-01T19:12:43.538Z,2016-12-01T19:12:32.528Z,-75,40.80922162629739,-73.95974007442031,24,25,24.9609375,1.490000009536743,-0.5274429321289062,100.2400360107422,columbia university - teachers college,0-2,walking,new york,united states,176.2651519775391,262.3983154296875,-756.8471069335938,820.2071829822959
0,2016-12-01T19:12:44.537Z,2016-12-01T19:12:32.528Z,-75,40.80923931211309,-73.95972666337524,24,25,35.15625,1.490000009536743,-0.7647781372070312,100.2428665161133,columbia university - teachers college,0-2,walking,new york,united states,181.0592498779297,260.2068481445312,-762.1329956054688,825.431256240176
0,2016-12-01T19:12:45.538Z,2016-12-01T19:12:32.528Z,-75,40.80932111948804,-73.9596782159749,24,25,42.1875,1.200000047683716,-0.9985580444335938,100.2456512451172,columbia university - teachers college,0-2,walking,new york,united states,188.7763519287109,256.8037109375,-767.6956176757812,831.228740117534
0,2016-12-01T19:12:46.542Z,2016-12-01T19:12:32.528Z,-75,40.80935732930974,-73.95969833254252,24,25,34.453125,1.139999985694885,-1.188217163085938,100.2479095458984,columbia university - teachers college,0-2,walking,new york,united states,196.4958343505859,254.0742797851562,-770.5596923828125,834.821293505726
0,2016-12-01T19:12:47.546Z,2016-12-01T19:12:32.528Z,-75,40.80937874507234,-73.95967511467073,16,25,22.1484375,1.139999985694885,-1.32666015625,100.2495574951172,columbia university - teachers college,0-2,walking,new york,united states,178.8831939697266,259.1650085449219,-761.0956420898438,823.6700037922054
0,2016-12-01T19:12:49.053Z,2016-12-01T19:12:32.528Z,-75,40.80939001873211,-73.95965801558826,12,25,25.3125,1.240000009536743,-1.432640075683594,100.2508239746094,columbia university - teachers college,0-2,walking,new york,united states,169.9390411376953,243.6717071533203,-752.9445190429688,809.4322870547359
