indoors,created_at,session_id,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2016-11-30T09:40:59.883Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-1,-1,morningside park,0-2,walking,new york,united states,209.0791625976562,360.8507995605469,-824.2135009765625,923.718188068236
1,2016-11-30T09:41:00.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0,100.6296615600586,morningside park,0-2,walking,new york,united states,213.7315216064453,364.4351806640625,-830.264892578125,931.5760602772162
1,2016-11-30T09:41:01.883Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.0111236572265625,100.6297988891602,morningside park,0-2,walking,new york,united states,214.4067840576172,364.8077697753906,-830.861083984375,932.4082361380742
1,2016-11-30T09:41:02.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.006572723388671875,100.6297454833984,morningside park,0-2,walking,new york,united states,215.2317352294922,364.9547729492188,-831.3806762695312,933.1187036077978
1,2016-11-30T09:41:03.885Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.006572723388671875,100.6297454833984,morningside park,0-2,walking,new york,united states,215.9072570800781,365.3270874023438,-831.451904296875,933.4838475349333
1,2016-11-30T09:41:04.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.0808868408203125,100.6286926269531,morningside park,0-2,walking,new york,united states,227.3865814208984,368.3563842773438,-831.9041137695312,937.792907711948
1,2016-11-30T09:41:05.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.1263847351074219,100.6281509399414,morningside park,0-2,walking,new york,united states,234.367919921875,372.4532470703125,-831.490478515625,940.7582893622935
1,2016-11-30T09:41:06.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.2325515747070312,100.6268844604492,morningside park,0-2,walking,new york,united states,211.6322631835938,364.7432861328125,-829.680419921875,930.6962333655979
1,2016-11-30T09:41:07.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.2355842590332031,100.6268463134766,morningside park,0-2,walking,new york,united states,201.2894134521484,368.98388671875,-828.1134033203125,928.6755867280758
1,2016-11-30T09:41:08.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.2355842590332031,100.6268463134766,morningside park,0-2,walking,new york,united states,214.7869415283203,368.7820739746094,-832.443359375,935.4654429232753
1,2016-11-30T09:41:09.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.1450920104980469,100.6279296875,morningside park,0-2,walking,new york,united states,228.9863433837891,386.2019958496094,-835.91259765625,948.8606841759859
1,2016-11-30T09:41:10.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,0.02072525024414062,100.6294174194336,morningside park,0-2,walking,new york,united states,229.8968505859375,393.7742004394531,-837.5750732421875,953.6470448534506
1,2016-11-30T09:41:11.884Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.06319427490234375,100.6304168701172,morningside park,0-2,walking,new york,united states,228.1019287109375,397.8323669433594,-839.622802734375,956.6961549734234
1,2016-11-30T09:41:12.992Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.08190155029296875,100.6306381225586,morningside park,0-2,walking,new york,united states,222.7858734130859,403.1026306152344,-837.5732421875,955.8526100973069
1,2016-11-30T09:41:13.885Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.08190155029296875,100.6306381225586,morningside park,0-2,walking,new york,united states,222.7858734130859,403.1026306152344,-837.5732421875,955.8526100973069
1,2016-11-30T09:41:14.885Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.08190155029296875,100.6306381225586,morningside park,0-2,walking,new york,united states,221.1368408203125,404.1598205566406,-838.787353515625,956.9800872213121
0,2016-11-30T09:41:15.883Z,2016-11-30T09:40:58.874Z,-103,40.8068713825576,-73.96002539440427,16,50,182.8125,1.120000004768372,-0.08190155029296875,100.6306381225586,morningside park,0-2,walking,new york,united states,215.5101776123047,403.7333679199219,-840.8507080078125,957.3271030236685
0,2016-11-30T09:41:16.882Z,2016-11-30T09:40:58.874Z,-103,40.80670747444108,-73.96042973741326,384,100,-1,0.3600000143051147,-0.09656143188476562,100.6308135986328,morningside park,0-2,walking,new york,united states,224.5240783691406,413.22265625,-841.486328125,963.983021545044
0,2016-11-30T09:41:18.794Z,2016-11-30T09:40:58.874Z,-103,40.80675303008482,-73.96040668717954,24,25,-1,0.25,-0.2123298645019531,100.632194519043,morningside park,0-2,walking,new york,united states,229.9214019775391,412.5276794433594,-844.7467651367188,967.8016504445479
0,2016-11-30T09:41:19.240Z,2016-11-30T09:40:58.874Z,-103,40.80676057379767,-73.96039377904866,24,25,-1,0.25,-0.2815895080566406,100.6330261230469,morningside park,0-2,walking,new york,united states,229.9131927490234,408.2544860839844,-848.3362426757812,969.1265047686034
0,2016-11-30T09:41:19.883Z,2016-11-30T09:40:58.874Z,-103,40.80676057379767,-73.96039377904866,24,25,-1,0.25,-0.2815895080566406,100.6330261230469,morningside park,0-2,walking,new york,united states,229.9131927490234,408.2544860839844,-848.3362426757812,969.1265047686034
0,2016-11-30T09:41:20.883Z,2016-11-30T09:40:58.874Z,-103,40.80676057379767,-73.96039377904866,16,25,-1,0,-0.3361854553222656,100.6336822509766,morningside park,0-2,walking,new york,united states,230.8108520507812,406.9763488769531,-849.2266845703125,969.5820541634979
0,2016-11-30T09:41:21.883Z,2016-11-30T09:40:58.874Z,-103,40.80679359849617,-73.96035480319891,16,25,188.7890625,0.300000011920929,-0.3361854553222656,100.6336822509766,morningside park,0-2,walking,new york,united states,229.7526092529297,402.0314025878906,-850.8717651367188,968.709590554461
0,2016-11-30T09:41:22.883Z,2016-11-30T09:40:58.874Z,-103,40.80680960793123,-73.96034021868739,12,25,218.671875,0.4399999976158142,-0.3195037841796875,100.6334762573242,morningside park,0-2,walking,new york,united states,228.3899383544922,393.7871704101562,-851.460693359375,965.5131339641289
0,2016-11-30T09:41:23.883Z,2016-11-30T09:40:58.874Z,-103,40.80681467898265,-73.96032840020392,12,25.29586911572457,205.3125,0.4399999976158142,-0.3195037841796875,100.6334762573242,morningside park,0-2,walking,new york,united states,220.7513885498047,401.1673583984375,-850.7076416015625,966.1107164659441
0,2016-11-30T09:41:24.883Z,2016-11-30T09:40:58.874Z,-103,40.8068100689359,-73.96032077267203,12,26.01431440435207,200.0390625,0.7200000286102295,-0.3892669677734375,100.6343154907227,morningside park,0-2,walking,new york,united states,232.3524627685547,385.1458129882812,-850.5113525390625,962.1302016956137
0,2016-11-30T09:41:25.883Z,2016-11-30T09:40:58.874Z,-103,40.80681166149751,-73.96030669107471,12,26.42581724195374,180.703125,0.7200000286102295,-0.4777336120605469,100.635368347168,morningside park,0-2,walking,new york,united states,237.2209625244141,379.7247009277344,-847.2387084960938,958.2682624034857
0,2016-11-30T09:41:26.883Z,2016-11-30T09:40:58.874Z,-103,40.80680420160368,-73.96029168746803,12,25.98065785341151,175.78125,1.5,-0.5287895202636719,100.6359786987305,morningside park,0-2,walking,new york,united states,238.6579132080078,387.5187377929688,-846.7232055664062,961.2848477543517
0,2016-11-30T09:41:27.883Z,2016-11-30T09:40:58.874Z,-103,40.8067965740718,-73.96027534275684,12,27.60591612340625,173.671875,1.5,-0.5500221252441406,100.6362380981445,morningside park,0-2,walking,new york,united states,235.3524475097656,383.6315612792969,-845.986572265625,958.257392255426
0,2016-11-30T09:41:28.883Z,2016-11-30T09:40:58.874Z,-103,40.80678995236829,-73.96026352427337,12,26.46264559315695,185.625,1.330000042915344,-0.5500221252441406,100.6362380981445,morningside park,0-2,walking,new york,united states,234.6671905517578,376.2084045410156,-844.2477416992188,953.6014384075678
0,2016-11-30T09:41:29.883Z,2016-11-30T09:40:58.874Z,-103,40.80678412694559,-73.96025531000826,12,25,196.875,1.080000042915344,-0.5333404541015625,100.6360321044922,morningside park,0-2,walking,new york,united states,231.4312896728516,367.8197326660156,-840.8744506835938,946.5313726393722
0,2016-11-30T09:41:30.883Z,2016-11-30T09:40:58.874Z,-103,40.80677616413757,-73.96025178960893,12,25,209.8828125,1.220000028610229,-0.5004806518554688,100.6356430053711,morningside park,0-2,walking,new york,united states,227.3818664550781,369.3375854492188,-844.2815551757812,949.170221629445
0,2016-11-30T09:41:31.883Z,2016-11-30T09:40:58.874Z,-103,40.80676598012522,-73.96025111905668,12,25,211.640625,1.220000028610229,-0.4898643493652344,100.6355133056641,morningside park,0-2,walking,new york,united states,226.5561828613281,369.2664794921875,-845.4121704101562,949.9511433473097
0,2016-11-30T09:41:32.883Z,2016-11-30T09:40:58.874Z,-92,40.80675453882739,-73.96025220870409,12,25,213.046875,1.220000028610229,-0.4898643493652344,100.6355133056641,morningside park,0-2,walking,new york,united states,231.5016479492188,365.4204711914062,-842.968017578125,947.4809826210484
0,2016-11-30T09:41:33.883Z,2016-11-30T09:40:58.874Z,-92,40.80674196597263,-73.96025581292245,12,25,211.9921875,1.259999990463257,-0.4898643493652344,100.6355133056641,morningside park,0-2,walking,new york,united states,232.9993133544922,363.01318359375,-840.4014892578125,944.638510030839
0,2016-11-30T09:41:34.883Z,2016-11-30T09:40:58.874Z,-92,40.80672884829417,-73.96025757312212,12,25,208.4765625,1.259999990463257,-0.5222206115722656,100.6358947753906,morningside park,0-2,walking,new york,united states,235.8476104736328,360.9003295898438,-837.4512329101562,941.9117319403772
0,2016-11-30T09:41:35.883Z,2016-11-30T09:40:58.874Z,-92,40.80671715553925,-73.96026151261661,12,25,215.15625,1.159999966621399,-0.6046180725097656,100.6368865966797,morningside park,0-2,walking,new york,united states,231.1983184814453,362.4956359863281,-840.86279296875,944.4077430733969
0,2016-11-30T09:41:36.883Z,2016-11-30T09:40:58.874Z,-92,40.80670299012289,-73.96026503301594,12,25,216.9140625,1.360000014305115,-0.6844902038574219,100.6378326416016,morningside park,0-2,walking,new york,united states,227.6708374023438,360.4090881347656,-839.5322875976562,941.5642213532603
0,2016-11-30T09:41:37.883Z,2016-11-30T09:40:58.874Z,-92,40.80668995626345,-73.96026369191144,12,25,220.4296875,1.159999966621399,-0.7320098876953125,100.6384048461914,morningside park,0-2,walking,new york,united states,221.6085968017578,371.9127807617188,-848.5285034179688,952.59125955632
0,2016-11-30T09:41:38.883Z,2016-11-30T09:40:58.874Z,-92,40.80668245446012,-73.96025958477888,12,25,219.7265625,0.6499999761581421,-0.7320098876953125,100.6384048461914,morningside park,0-2,walking,new york,united states,234.6611938476562,371.9330139160156,-843.4121704101562,951.1803887458093
0,2016-11-30T09:41:39.883Z,2016-11-30T09:40:58.874Z,-92,40.80667201899067,-73.9602532983515,12,25,196.875,0.6000000238418579,-0.7315025329589844,100.6383972167969,morningside park,0-2,walking,new york,united states,236.6836242675781,369.5238952636719,-841.2919311523438,948.8620345389065
0,2016-11-30T09:41:40.883Z,2016-11-30T09:40:58.874Z,-92,40.8066583564885,-73.9602450840864,12,25,180,0.8600000143051147,-0.7072372436523438,100.6381072998047,morningside park,0-2,walking,new york,united states,240.9629821777344,371.7557983398438,-839.3175659179688,949.0624367436241
0,2016-11-30T09:41:41.884Z,2016-11-30T09:40:58.874Z,-92,40.80664167650119,-73.96024106077287,12,25,189.84375,1.370000004768372,-0.7072372436523438,100.6381072998047,morningside park,0-2,walking,new york,united states,242.8469696044922,378.1989135742188,-840.6705322265625,953.2764618036556
0,2016-11-30T09:41:42.883Z,2016-11-30T09:40:58.874Z,-92,40.80662067983374,-73.96024441353414,12,25,210.234375,1.370000004768372,-0.7239189147949219,100.638313293457,morningside park,0-2,walking,new york,united states,246.3740844726562,379.0089111328125,-838.847900390625,952.8975517901069
0,2016-11-30T09:41:43.883Z,2016-11-30T09:40:58.874Z,-92,40.80660186246112,-73.96025061614249,12,25,219.375,1.370000004768372,-0.7239189147949219,100.638313293457,morningside park,0-2,walking,new york,united states,244.8652038574219,372.6392517089844,-837.4924926757812,948.7953705950837
0,2016-11-30T09:41:44.883Z,2016-11-30T09:40:58.874Z,-92,40.80658706840202,-73.9602551423702,12,25,217.6171875,1.340000033378601,-0.7562713623046875,100.6386947631836,morningside park,0-2,walking,new york,united states,241.7874298095703,371.3774719238281,-839.2359008789062,949.0517821438833
0,2016-11-30T09:41:45.884Z,2016-11-30T09:40:58.874Z,-92,40.80657395072356,-73.9602535498086,12,25,204.609375,0.8100000023841858,-0.7739677429199219,100.6389083862305,morningside park,0-2,walking,new york,united states,241.0395202636719,372.8806457519531,-839.619873046875,949.7902702810685
0,2016-11-30T09:41:46.883Z,2016-11-30T09:40:58.874Z,-92,40.80656527545378,-73.96024885594282,12,25,200.7421875,0.8100000023841858,-0.7739677429199219,100.6389083862305,morningside park,0-2,walking,new york,united states,250.2753143310547,378.3911437988281,-834.5440063476562,949.8848820776602
0,2016-11-30T09:41:47.883Z,2016-11-30T09:40:58.874Z,-92,40.80655869565979,-73.96024265333448,12,25,189.4921875,0.5299999713897705,-0.7678985595703125,100.6388397216797,morningside park,0-2,walking,new york,united states,245.7864532470703,386.0594787597656,-835.2695922851562,952.4327763869991
0,2016-11-30T09:41:48.882Z,2016-11-30T09:40:58.874Z,-92,40.80655194822774,-73.96023754037354,12,25,211.9921875,0.5299999713897705,-0.736053466796875,100.6384506225586,morningside park,0-2,walking,new york,united states,243.8431854248047,388.689453125,-829.6647338867188,948.0941729090245
0,2016-11-30T09:41:49.882Z,2016-11-30T09:40:58.874Z,-92,40.80654482361004,-73.96023578017387,12,25,228.515625,0.6000000238418579,-0.6703376770019531,100.6376724243164,morningside park,0-2,walking,new york,united states,238.6845855712891,399.434814453125,-829.1277465820312,950.7740649274871
0,2016-11-30T09:41:50.882Z,2016-11-30T09:40:58.874Z,-92,40.80653983637765,-73.9602329303268,8,25,242.578125,0.2899999916553497,-0.6086616516113281,100.6369323730469,morningside park,0-2,walking,new york,united states,222.2596282958984,404.232666015625,-843.4296875,961.3412653166816
0,2016-11-30T09:41:51.882Z,2016-11-30T09:40:58.874Z,-92,40.80653761517331,-73.96023184067938,8,25,273.1640625,0.5199999809265137,-0.6086616516113281,100.6369323730469,morningside park,0-2,walking,new york,united states,239.8511810302734,382.7134704589844,-845.802734375,958.8432901098092
0,2016-11-30T09:41:52.883Z,2016-11-30T09:40:58.874Z,-92,40.80653551969752,-73.96022982902262,8,25,292.1484375,0.3400000035762787,-0.6521377563476562,100.637451171875,morningside park,0-2,walking,new york,united states,241.7324829101562,384.6525573730469,-838.9694213867188,954.0764504008574
0,2016-11-30T09:41:53.883Z,2016-11-30T09:40:58.874Z,-92,40.80653526824042,-73.96022806882296,8,25,308.3203125,0.5199999809265137,-0.6875228881835938,100.6378784179688,morningside park,0-2,walking,new york,united states,238.7371063232422,386.2373046875,-834.494384765625,950.0292309572473
0,2016-11-30T09:41:54.882Z,2016-11-30T09:40:58.874Z,-92,40.80653401095495,-73.96022588952813,8,25,311.1328125,0.4900000095367432,-0.6875228881835938,100.6378784179688,morningside park,0-2,walking,new york,united states,239.5698547363281,393.43701171875,-840.58154296875,958.5216366197947
0,2016-11-30T09:41:55.883Z,2016-11-30T09:40:58.874Z,-92,40.80653430432156,-73.96022647626135,8,25,312.890625,0.5899999737739563,-0.6875228881835938,100.6378784179688,morningside park,0-2,walking,new york,united states,240.6990203857422,397.484375,-844.4087524414062,963.8236290854508
