indoors,created_at,session_id,floor,rssi_strength,gps_latitude,gps_longitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_relative_altitude,baro_pressure,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1,2017-03-07T15:03:56.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.865020275115967,101.2438507080078,,0-2,walking,new york,united states,-39.39974975585938,310.9237365722656,-682.278076171875,750.8190750571531
1,2017-03-07T15:03:57.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.866026401519775,101.2438659667969,,0-2,walking,new york,united states,-23.41902160644531,314.4593505859375,-681.425048828125,750.8483408214639
1,2017-03-07T15:03:58.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.909289836883545,101.244384765625,,0-2,walking,new york,united states,-36.83638000488281,322.0167541503906,-688.8128051757812,761.2586875823133
1,2017-03-07T15:03:59.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.9460129737854,101.2448272705078,,0-2,walking,new york,united states,-31.50985717773438,324.4725952148438,-693.1317138671875,765.967955539448
1,2017-03-07T15:04:00.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.965129375457764,101.2450561523438,,0-2,walking,new york,united states,-35.70219421386719,333.5703430175781,-705.1088256835938,780.8471530776341
1,2017-03-07T15:04:01.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.965129375457764,101.2450561523438,,0-2,walking,new york,united states,-36.01069641113281,325.6181640625,-698.2660522460938,771.2972440912728
1,2017-03-07T15:04:02.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.93444299697876,101.2446899414062,,0-2,walking,new york,united states,-38.12437438964844,314.1481018066406,-691.2022094726562,760.1993108199975
1,2017-03-07T15:04:03.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.883130550384521,101.2440719604492,,0-2,walking,new york,united states,-38.72219848632812,313.2469787597656,-684.1541137695312,753.45200891995
1,2017-03-07T15:04:04.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.854455947875977,101.2437286376953,,0-2,walking,new york,united states,-40.06016540527344,324.6574096679688,-694.3170166015625,767.5176675797812
1,2017-03-07T15:04:05.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.852946758270264,101.2437133789062,,0-2,walking,new york,united states,-39.16552734375,323.7578125,-702.3334350585938,774.354772496498
1,2017-03-07T15:04:06.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.852946758270264,101.2437133789062,,0-2,walking,new york,united states,-46.81358337402344,326.1901245117188,-705.7681274414062,778.9095959284597
1,2017-03-07T15:04:07.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.874578475952148,101.2439651489258,,0-2,walking,new york,united states,-44.03167724609375,327.9747314453125,-697.2781372070312,771.8179925958169
1,2017-03-07T15:04:08.995Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.882627487182617,101.2440643310547,,0-2,walking,new york,united states,-39.7681884765625,315.5755920410156,-683.1173095703125,753.5374720220137
1,2017-03-07T15:04:09.996Z,2017-03-07T15:03:37.993Z,0,-99,40.81027439333574,-73.95870566374991,4,50,4.5703125,0.6700000166893005,-1.885645866394043,101.2441024780273,,0-2,walking,new york,united states,-37.58229064941406,322.7667846679688,-682.8949584960938,756.2647355223814
1,2017-03-07T15:04:10.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80920558690684,-73.95744299267744,10,1421.598650300644,-1,-1,-1.918344974517822,101.2444915771484,,0-2,walking,new york,united states,-48.53536987304688,322.2128295898438,-687.3952026367188,760.7160799463771
1,2017-03-07T15:04:11.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80920558690684,-73.95744299267744,10,1421.598650300644,-1,-1,-1.961607933044434,101.2450180053711,,0-2,walking,new york,united states,-56.49977111816406,313.9967346191406,-691.555419921875,761.600336338692
1,2017-03-07T15:04:12.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80920558690684,-73.95744299267744,10,1421.598650300644,-1,-1,-1.991288185119629,101.2453689575195,,0-2,walking,new york,united states,-5.194992065429688,312.4344482421875,-677.3173828125,745.9229916358221
1,2017-03-07T15:04:13.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80920558690684,-73.95744299267744,10,1421.598650300644,-1,-1,-2.010404586791992,101.2455978393555,,0-2,walking,new york,united states,0.1771392822265625,342.1103210449219,-672.0289916992188,754.0971216150168
1,2017-03-07T15:04:14.996Z,2017-03-07T15:03:37.993Z,0,-99,40.80920558690684,-73.95744299267744,10,1421.598650300644,-1,-1,-2.027005195617676,101.2457962036133,,0-2,walking,new york,united states,9.024566650390625,329.9091796875,-640.5865478515625,720.6057416741062
