,acc,name
0,0.8808125694334232,lstm_final_10_0_trial_0.h5
1,0.9014442152039359,lstm_final_10_1_trial_1.h5
2,0.8938263767655927,lstm_final_10_2_trial_2.h5
3,0.870179336613236,lstm_final_10_3_trial_3.h5
