,acc,name
0,0.8628789081098238,lstm_final_11_0_trial_0.h5
1,0.8938263767655927,lstm_final_11_1_trial_1.h5
2,0.8971591810823679,lstm_final_11_2_trial_2.h5
3,0.8990636406919537,lstm_final_11_3_trial_3.h5
4,0.8641485478495476,lstm_final_11_4_trial_4.h5
5,0.9000158704967466,lstm_final_11_5_trial_5.h5
6,0.9000158704967466,lstm_final_11_6_trial_6.h5
7,0.9023964450087287,lstm_final_11_7_trial_7.h5
8,0.8603396286303762,lstm_final_11_8_trial_8.h5
9,0.900809395334074,lstm_final_11_9_trial_9.h5
