created_at,epoch_nb,final_train_acc,final_val_acc,train_acc,train_loss
2018-01-04 12:33:17.595884,63.0,,,0.9203017384898823,0.25602230578221113
2018-01-04 12:33:17.595889,64.0,,,0.919645785679384,0.2625970975439366
2018-01-04 12:33:17.595893,65.0,,,0.9160380453584858,0.25770843901881313
2018-01-04 12:33:17.595897,66.0,,,0.9285011480737413,0.2338128614842051
2018-01-04 12:33:17.595902,67.0,,,0.9219416203401878,0.23986727251952575
2018-01-04 12:33:17.595906,68.0,,,0.9248934078505877,0.24746963436504238
2018-01-04 12:33:17.595910,69.0,,,0.9239094787521337,0.2422924142033986
2018-01-04 12:33:17.595914,70.0,,,0.9203017385289801,0.2572417350998469
2018-01-04 12:33:17.595919,71.0,,,0.9301410299631446,0.2385795821847193
2018-01-04 12:33:17.595923,72.0,,,0.920957691222185,0.254174939234869
2018-01-04 12:33:17.595928,73.0,,,0.9088225649317275,0.27825730074308236
2018-01-04 12:33:17.595932,74.0,,,0.9173499509403845,0.26618568873397636
2018-01-04 12:33:17.595936,75.0,,,0.9098064942256706,0.2645106726628751
2018-01-04 12:33:17.595941,76.0,,,0.9084945885264784,0.2756991733113599
2018-01-04 12:33:17.595945,77.0,,,0.926861266184338,0.24394851735319298
2018-01-04 12:33:17.595949,78.0,,,0.9252213841385433,0.24435998967101277
2018-01-04 12:33:17.595953,79.0,,,0.9298130535578955,0.232886104641996
2018-01-04 12:33:17.595958,80.0,,,0.9265332897790888,0.23774075521801916
2018-01-04 12:33:17.595962,81.0,,,0.9196457856207373,0.25756365693213706
2018-01-04 12:33:17.595966,82.0,,,0.9121023287887298,0.2752637816095165
2018-01-04 12:33:17.595971,83.0,,,0.9075106595648669,0.2867472574491116
2018-01-04 12:33:17.595975,84.0,,,0.9193178092936838,0.2554018035135178
2018-01-04 12:33:17.595979,85.0,,,0.9137422107563288,0.27567281397337523
2018-01-04 12:33:17.595983,86.0,,,0.9134142343706285,0.2727928764314173
2018-01-04 12:33:17.595987,87.0,,,0.9134142343510796,0.273301815216406
2018-01-04 12:33:17.595992,88.0,,,0.9157100689727856,0.27010007453340124
2018-01-04 12:33:17.595996,89.0,,,0.9124303051939789,0.2695845300524146
2018-01-04 12:33:17.596001,90.0,,,0.9258773369490416,0.24483123891331712
2018-01-04 12:33:17.596005,91.0,,,0.9321088882382481,0.23255571490352214
2018-01-04 12:33:17.596009,92.0,,,0.9275172188970917,0.24089842547487533
2018-01-04 12:33:17.596013,93.0,,,0.9098064941865728,0.2741542131187643
2018-01-04 12:33:17.596018,94.0,,,0.9098064941474749,0.2776747649421298
2018-01-04 12:33:17.596022,95.0,,,0.9140701871029312,0.2720266971364495
2018-01-04 12:33:17.596026,96.0,,,0.9111183995925313,0.27891291782049793
2018-01-04 12:33:17.596030,97.0,,,0.9130862578676349,0.27084623406698916
2018-01-04 12:33:17.596034,98.0,,,0.9232535259416355,0.24312573184572936
2018-01-04 12:33:17.596039,99.0,,,0.9317809119307435,0.22746854454581955
2018-01-04 12:33:17.596043,100.0,,,0.929485077211293,0.23145107521253086
2018-01-04 12:33:17.596047,101.0,,,0.9160380453975836,0.2668494482476737
2018-01-04 12:33:17.596051,102.0,,,0.9098064940888282,0.2777804370570003
2018-01-04 12:33:17.596055,103.0,,,0.9029189899891233,0.2910994156222533
2018-01-04 12:33:17.596060,104.0,,,0.9111183997098248,0.2810630261722101
2018-01-04 12:33:17.596064,105.0,,,0.9262053133933886,0.24655727396522753
2018-01-04 12:33:17.596068,106.0,,,0.9117743523834807,0.27798802538284045
2018-01-04 12:33:17.596073,107.0,,,0.9094785178595193,0.28167419165382623
2018-01-04 12:33:17.596077,108.0,,,0.9121023288278276,0.2736916017653552
2018-01-04 12:33:17.596081,109.0,,,0.9157100690118835,0.2715455066643609
2018-01-04 12:33:17.596086,110.0,,,0.9068547066566239,0.2817820310885885
2018-01-04 12:33:17.596090,111.0,,,0.927517218838445,0.240068883661678
2018-01-04 12:33:17.596094,112.0,,,0.9199737621237309,0.25989155153166316
2018-01-04 12:33:17.596098,113.0,,,0.9071826831791666,0.28145439208785444
2018-01-04 12:33:17.596102,114.0,,,0.9091505412978789,0.2816729540363927
2018-01-04 12:33:17.596106,115.0,,,0.9143981635081804,0.27506172239643584
2018-01-04 12:33:17.596111,116.0,,,0.9157100689923345,0.2727592571734131
2018-01-04 12:33:17.596115,117.0,,,0.9173499509794824,0.2681246370067359
2018-01-04 12:33:17.596119,118.0,,,0.9098064942061217,0.28047519679849914
2018-01-04 12:33:17.596123,119.0,,,0.9160380453780347,0.260605717719911
2018-01-04 12:33:17.596127,120.0,,,0.9157100691682747,0.26824730692358634
2018-01-04 12:33:17.596132,121.0,,,0.9143981634690825,0.27186220094546915
2018-01-04 12:33:17.596136,122.0,,,0.9137422107172309,0.2647892408251332
2018-01-04 12:33:17.596140,123.0,,,0.9052148248063184,0.2818849256055087
2018-01-04 12:33:17.596144,124.0,,,0.9137422107758777,0.274824031076106
2018-01-04 12:33:17.596148,125.0,,,0.9134142343510796,0.2731438590224042
2018-01-04 12:33:17.596152,126.0,,,0.9232535258829887,0.25576766474046014
2018-01-04 12:33:17.596157,127.0,,,0.9304690063683937,0.23701604689563366
2018-01-04 12:33:17.596162,128.0,,,0.9337487703035917,0.22805264376155193
2018-01-04 12:33:17.596166,129.0,,,0.9376844868733477,0.22051955759036576
2018-01-04 12:33:17.596170,130.0,,,0.932108888277346,0.23015745264676876
2018-01-04 12:33:17.596174,131.0,,,0.9321088883946395,0.22912094767228938
2018-01-04 12:33:17.596178,132.0,,,0.9327648410096486,0.23721483201717072
2018-01-04 12:33:17.596182,133.0,,,0.9291571008255928,0.2408301378320811
2018-01-04 12:33:17.596187,134.0,,,0.9298130535774444,0.23515651209622612
2018-01-04 12:33:17.596191,135.0,,,0.9311249590615985,0.2367740421998536
2018-01-04 12:33:17.596195,136.0,,,0.927517218818896,0.24104845511616155
2018-01-04 12:33:17.596199,137.0,,,0.9363725814282914,0.2229879603752663
2018-01-04 12:33:17.596203,138.0,,,0.9380124632004012,0.22041717098849295
2018-01-04 12:33:17.596208,139.0,,,0.9350606759050394,0.2266202570474042
2018-01-04 12:33:17.596212,140.0,,,0.928829124361697,0.23578176271352427
2018-01-04 12:33:17.596216,141.0,,,0.9373565104876475,0.2228277709668642
2018-01-04 12:33:17.596220,142.0,,,0.9307969827931918,0.23380133568282674
2018-01-04 12:33:17.596224,143.0,,,0.9370285341214961,0.22003329957497242
2018-01-04 12:33:17.596229,144.0,,,0.9386684159522527,0.22037623345695506
2018-01-04 12:33:17.596236,145.0,,,0.9350606758072948,0.22892080654508365
2018-01-04 12:33:17.596243,146.0,,,0.9360446048666509,0.225516452359035
2018-01-04 12:33:17.596249,147.0,,,0.9288291244789905,0.23582301341869588
2018-01-04 12:33:17.596253,148.0,,,0.9357166285395974,0.22626154984889088
2018-01-04 12:33:17.596258,149.0,,,0.9376844867365053,0.22069137032235714
2018-01-04 12:33:17.596262,150.0,,,0.9291571008060439,0.2347573750173119
2018-01-04 12:33:17.596266,151.0,,,0.9350606757877459,0.22492400060015924
2018-01-04 12:33:17.596271,152.0,,,0.9344047230163454,0.22805062111341276
2018-01-04 12:33:17.596275,153.0,,,0.9350606757877459,0.22700489793069326
2018-01-04 12:33:17.596279,154.0,,,0.9157100691487258,0.26944035804830796
2018-01-04 12:33:17.596283,155.0,,,0.9209576911830871,0.25868867527816913
2018-01-04 12:33:17.596287,156.0,,,0.9268612661061423,0.24685877885592497
2018-01-04 12:33:17.596292,157.0,,,0.9334207938787936,0.225200464390035
2018-01-04 12:33:17.596296,158.0,,,0.9298130536360911,0.23285505559726713
2018-01-04 12:33:17.596300,159.0,,,0.92981305365564,0.23266573241007996
2018-01-04 12:33:17.596304,160.0,,,0.928173171688041,0.2357946091223717
2018-01-04 12:33:17.596308,161.0,,,0.9294850771330974,0.2360762666535792
2018-01-04 12:33:17.596313,162.0,,,0.9212856675296894,0.2601418231707708
2018-01-04 12:33:17.596317,163.0,,,0.9186618565222833,0.26028270714006957
2018-01-04 12:33:17.596321,164.0,,,0.9327648410682954,0.23110324131167886
2018-01-04 12:33:17.596325,165.0,,,0.9275172190143852,0.2408365188719367
2018-01-04 12:33:17.596329,166.0,,,0.923253525804793,0.25319447145281404
2018-01-04 12:33:17.596334,167.0,,,0.92358150224914,0.24903484147253407
2018-01-04 12:33:17.596338,168.0,,,0.9222695966672413,0.2453160158148669
2018-01-04 12:33:17.596342,169.0,,,0.9370285341214961,0.21584479692100345
2018-01-04 12:33:17.596346,170.0,,,0.9301410300217914,0.2358757929944257
2018-01-04 12:33:17.596350,171.0,,,0.931124959178892,0.23415431230722705
2018-01-04 12:33:17.596355,172.0,,,0.9327648410291975,0.23232499423301506
2018-01-04 12:33:17.596359,173.0,,,0.9294850772894887,0.2440773799365448
2018-01-04 12:33:17.596364,174.0,,,0.9344047229772475,0.2261150674952488
2018-01-04 12:33:17.596368,175.0,,,0.9301410300804381,0.2363408254322047
2018-01-04 12:33:17.596372,176.0,,,0.9337487701667493,0.22700740040208756
2018-01-04 12:33:17.596377,177.0,,,0.9357166285982441,0.2246902866240758
2018-01-04 12:33:17.596381,178.0,,,0.9304690063683937,0.23539474142715947
2018-01-04 12:33:17.596385,179.0,,,0.9367005575989535,0.2221888689505698
2018-01-04 12:33:17.596389,180.0,,,0.9334207938592447,0.22156687226010838
2018-01-04 12:33:17.596394,181.0,,,0.9294850771917441,0.2387381321330585
2018-01-04 12:33:17.596398,182.0,,,0.9294850771721952,0.23736172488338636
2018-01-04 12:33:17.596402,183.0,,,0.9393243687432021,0.2171487102365056
2018-01-04 12:33:17.596406,184.0,,,0.9373565104680985,0.22097844625836946
2018-01-04 12:33:17.596410,185.0,,,0.9383404396251992,0.22092147328377396
2018-01-04 12:33:17.596414,186.0,,,0.9373565104876475,0.2197041489396497
2018-01-04 12:33:17.596419,187.0,,,0.9357166285591463,0.2256413099901838
2018-01-04 12:33:17.596423,188.0,,,0.9252213842167389,0.24272873476709683
2018-01-04 12:33:17.596427,189.0,,,0.935388652212544,0.22084565245155116
2018-01-04 12:33:17.596431,190.0,,,0.9311249591202453,0.23737689545307836
2018-01-04 12:33:17.596435,191.0,,,0.9330928174735444,0.2264456120464754
2018-01-04 12:33:17.596440,192.0,,,0.9393243687041043,0.2154453511060594
2018-01-04 12:33:17.596444,193.0,,,0.9376844868537988,0.21778107435244268
2018-01-04 12:33:17.596448,194.0,,,0.9350606758463926,0.22532271945933977
2018-01-04 12:33:17.596452,195.0,,,0.932108888277346,0.23486516209518998
2018-01-04 12:33:17.596456,196.0,,,0.9386684160304484,0.21819339328005338
2018-01-04 12:33:17.596461,197.0,,,0.941948179809255,0.2038760942811065
2018-01-04 12:33:17.596465,198.0,,,0.9370285341019472,0.22233900897481004
2018-01-04 12:33:17.596469,199.0,,,0.9360446048666509,0.21786240366354423
2018-01-04 12:33:17.596473,200.0,,,0.9376844868342499,0.21990141000326205
2018-01-04 12:33:17.596478,201.0,,,0.9406362743837476,0.21188838573196514
2018-01-04 12:33:17.596482,202.0,,,0.9344047229186009,0.2256109231894194
2018-01-04 12:33:17.596487,203.0,,,0.9360446049057487,0.21886346390224667
2018-01-04 12:33:17.596491,204.0,,,0.9399803215146025,0.21435339836340805
2018-01-04 12:33:17.596495,205.0,,,0.9389963923575019,0.2142796047293346
2018-01-04 12:33:17.596499,206.0,,,0.9452279436858062,0.19918994917835162
2018-01-04 12:33:17.596503,207.0,,,0.9235815023468846,0.2488501100960072
2018-01-04 12:33:17.596507,208.0,,,0.9216136439935854,0.2507256405613156
2018-01-04 12:33:17.596512,209.0,,,0.9314529355645923,0.23099139462771592
2018-01-04 12:33:17.596516,210.0,,,0.9337487702644939,0.21791941263746847
2018-01-04 12:33:17.596520,211.0,,,0.9337487701862982,0.224797876648881
2018-01-04 12:33:17.596524,212.0,,,0.9412922270574035,0.208634930214713
2018-01-04 12:33:17.596528,213.0,,,0.9380124631613034,0.2198412572019958
2018-01-04 12:33:17.596532,214.0,,,0.9327648411073932,0.22438427953006165
2018-01-04 12:33:17.596537,215.0,,,0.9330928174930934,0.2233053648978149
2018-01-04 12:33:17.596541,216.0,,,0.9360446049252976,0.2186089980969784
2018-01-04 12:33:17.596545,217.0,,,0.928173171688041,0.2395239277682018
2018-01-04 12:33:17.596549,218.0,,,0.9330928174735444,0.22794593120938875
2018-01-04 12:33:17.596553,219.0,,,0.9396523450898046,0.213024608470761
2018-01-04 12:33:17.596557,220.0,,,0.9399803215537004,0.21948438942940676
2018-01-04 12:33:17.596562,221.0,,,0.938012463239499,0.22395478394743887
2018-01-04 12:33:17.596566,222.0,,,0.9370285340042027,0.22246788160386105
2018-01-04 12:33:17.596570,223.0,,,0.933420793800598,0.23128207809868778
2018-01-04 12:33:17.596574,224.0,,,0.9330928174344466,0.22264481486160664
2018-01-04 12:33:17.596578,225.0,,,0.9314529355254945,0.23134570571487947
2018-01-04 12:33:17.596583,226.0,,,0.9393243687432021,0.21616048554722775
2018-01-04 12:33:17.596587,227.0,,,0.9337487702840428,0.22878350163530467
2018-01-04 12:33:17.596591,228.0,,,0.9245654314257896,0.23716188034255922
2018-01-04 12:33:17.596595,229.0,,,0.9386684160695462,0.21643153323662714
2018-01-04 12:33:17.596599,230.0,,,0.9294850771721952,0.23208894346260014
2018-01-04 12:33:17.596603,231.0,,,0.9344047229772475,0.2228805158628171
2018-01-04 12:33:17.596607,232.0,,,0.9376844868537988,0.22075007592470539
2018-01-04 12:33:17.596611,233.0,,,0.9370285341019472,0.22192349148289264
2018-01-04 12:33:17.596616,234.0,,,0.9386684159718016,0.21718975927994735
2018-01-04 12:33:17.596621,235.0,,,0.9370285340823983,0.21644425732302017
2018-01-04 12:33:17.596625,236.0,,,0.9340767465329006,0.23023724482905164
2018-01-04 12:33:17.596629,237.0,,,0.9314529355450434,0.23480753344995306
2018-01-04 12:33:17.596633,238.0,,,0.9412922270965013,0.2091461060261406
2018-01-04 12:33:17.596637,239.0,,,0.9370285340433006,0.22270050736265756
2018-01-04 12:33:17.596641,240.0,,,0.9386684160695462,0.21483881007690592
2018-01-04 12:33:17.596645,241.0,,,0.9403082979394006,0.2148268973829317
2018-01-04 12:33:17.596650,242.0,,,0.9393243687823,0.2150613241222656
2018-01-04 12:33:17.596654,243.0,,,0.9412922270965013,0.21071854470283644
2018-01-04 12:33:17.596658,244.0,,,0.9389963923770508,0.2151792348457501
2018-01-04 12:33:17.596662,245.0,,,0.9376844868733477,0.21785850643564264
2018-01-04 12:33:17.596666,246.0,,,0.9268612661256912,0.2451522165671768
2018-01-04 12:33:17.596670,247.0,,,0.9334207938201469,0.22794620975211785
2018-01-04 12:33:17.596675,248.0,,,0.9321088882968949,0.22870615000566838
2018-01-04 12:33:17.596679,249.0,,,0.9399803215537004,0.21785783775519763
2018-01-04 12:33:17.596683,250.0,,,0.9360446048666509,0.227973249475461
2018-01-04 12:33:17.596687,251.0,,,0.9383404395079058,0.22275591579107973
2018-01-04 12:33:17.596691,252.0,,,0.9409642506130566,0.20824755349484533
2018-01-04 12:33:17.596696,253.0,,,0.9330928174735444,0.22973439786992492
2018-01-04 12:33:17.596700,254.0,,,0.9380124633567926,0.21543080185467628
2018-01-04 12:33:17.596704,255.0,,,0.9301410299826935,0.22824518125481041
2018-01-04 12:33:17.596708,256.0,,,0.939324368762751,0.22061944650055423
2018-01-04 12:33:17.596712,257.0,,,0.9393243687823,0.21405147081048578
2018-01-04 12:33:17.596717,258.0,,,0.9393243688409467,0.21930513805387528
2018-01-04 12:33:17.596721,259.0,,,0.93473269932385,0.2198564487476746
2018-01-04 12:33:17.596725,260.0,,,0.9422761561949553,0.2125886422360518
2018-01-04 12:33:17.596729,261.0,,,0.9370285340823983,0.21829970195649998
2018-01-04 12:33:17.596733,262.0,,,0.9439160381430053,0.20834716474200593
2018-01-04 12:33:17.596738,263.0,,,0.9353886521147994,0.22767895853061995
2018-01-04 12:33:17.596742,264.0,,,0.9340767465915474,0.2261370434873258
2018-01-04 12:33:17.596746,265.0,,,0.9370285340433006,0.21979484084728468
2018-01-04 12:33:17.596750,266.0,,,0.9363725812719,0.2216894476677246
2018-01-04 12:33:17.596754,267.0,,,0.9367005575989535,0.22045271169478559
2018-01-04 12:33:17.596759,268.0,,,0.9360446049839444,0.22436155584570852
2018-01-04 12:33:17.596763,269.0,,,0.9439160381430053,0.21215993795933666
2018-01-04 12:33:17.596767,270.0,,,0.9386684160108995,0.21808813610069866
2018-01-04 12:33:17.596772,271.0,,,0.9360446049057487,0.21832107072992377
2018-01-04 12:33:17.596776,272.0,,,0.944244014645999,0.20461906898838841
2018-01-04 12:33:17.596780,273.0,,,0.9403082979198517,0.21429648221751127
2018-01-04 12:33:17.596785,274.0,,,0.9376844868342499,0.21812429852116574
2018-01-04 12:33:17.596789,275.0,,,0.933748770225396,0.23071168897757183
2018-01-04 12:33:17.596793,276.0,,,0.9373565104290007,0.22147915297529666
2018-01-04 12:33:17.596798,277.0,,,0.9426041326393022,0.21291733612561467
2018-01-04 12:33:17.596802,278.0,,,0.9383404396056504,0.21491091059402936
2018-01-04 12:33:17.596806,279.0,,,0.9367005577748938,0.22100765720161308
2018-01-04 12:33:17.596810,280.0,,,0.9353886521734461,0.21876308411877834
2018-01-04 12:33:17.596814,281.0,,,0.9386684159913505,0.21098177845593788
2018-01-04 12:33:17.596818,282.0,,,0.9396523452657447,0.21291140192999297
2018-01-04 12:33:17.596823,283.0,,,0.9370285340042027,0.2205156958388594
2018-01-04 12:33:17.596827,284.0,,,0.9403082979394006,0.21241741788977675
2018-01-04 12:33:17.596831,285.0,,,0.9396523451680001,0.21718311815642655
2018-01-04 12:33:17.596835,286.0,,,0.9399803214755047,0.21285782646902196
2018-01-04 12:33:17.596839,287.0,,,0.9442440146069012,0.20213620707260738
2018-01-04 12:33:17.596843,288.0,,,0.9416202035212994,0.2152935433247004
2018-01-04 12:33:17.596848,289.0,,,0.937684486795152,0.2189049989806116
2018-01-04 12:33:17.596852,290.0,,,0.9242374550400894,0.23834411326335195
2018-01-04 12:33:17.596856,291.0,,,0.9330928174148977,0.22615165920991043
2018-01-04 12:33:17.596860,292.0,,,0.9337487701667493,0.22835250627939802
2018-01-04 12:33:17.596864,293.0,,,0.9298130535774444,0.2337438881778451
2018-01-04 12:33:17.596868,294.0,,,0.9360446049448465,0.22403550217408905
2018-01-04 12:33:17.596873,295.0,,,0.9393243688409467,0.2125970621936319
2018-01-04 12:33:17.596877,296.0,,,0.9432600854107027,0.20176585891005172
2018-01-04 12:33:17.596881,297.0,,,0.943916038221201,0.20464960966355764
2018-01-04 12:33:17.596885,298.0,,,0.9370285341019472,0.2142621399868352
2018-01-04 12:33:17.596889,299.0,,,0.9412922271160502,0.20891263909459545
2018-01-04 12:33:17.596893,300.0,,,0.934076746669743,0.22412465930610612
2018-01-04 12:33:17.596898,301.0,,,0.930796982734545,0.23417410109816478
2018-01-04 12:33:17.596902,302.0,,,0.9022630371590762,0.2976959898857728
2018-01-04 12:33:17.596906,303.0,,,0.9225975730724904,0.26067805057101345
2018-01-04 12:33:17.596910,304.0,,,0.9189898328884346,0.2662959567256817
2018-01-04 12:33:17.596915,305.0,,,0.9255493606219881,0.2486192245939279
2018-01-04 12:33:17.596919,306.0,,,0.9006231553478685,0.29016210664174874
2018-01-04 12:33:17.596923,307.0,,,0.8999672024591746,0.2958927102052176
2018-01-04 12:33:17.596927,308.0,,,0.9002951789230704,0.29548344769685847
2018-01-04 12:33:17.596931,309.0,,,0.8999672025569191,0.2946532171997879
2018-01-04 12:33:17.596936,310.0,,,0.9084945885851251,0.27677302062022724
2018-01-04 12:33:17.596940,311.0,,,0.906526730212277,0.27702254706443274
2018-01-04 12:33:17.596944,312.0,,,0.9055428010942741,0.2679410922836186
2018-01-04 12:33:17.596948,313.0,,,0.906526730212277,0.27581681887823545
2018-01-04 12:33:17.596952,314.0,,,0.8996392262103168,0.2959631547923165
2018-01-04 12:33:17.596957,315.0,,,0.909150541258781,0.2782759714142226
2018-01-04 12:33:17.596961,316.0,,,0.9048868484206183,0.2823394670588886
2018-01-04 12:33:17.596965,317.0,,,0.9098064942061217,0.28147215437951656
2018-01-04 12:33:17.596969,318.0,,,0.9045588719176245,0.28340512325467343
2018-01-04 12:33:17.596973,319.0,,,0.9065267303491193,0.28065513709249085
2018-01-04 12:33:17.596977,320.0,,,0.9091505413956233,0.27914866716129033
2018-01-04 12:33:17.596982,321.0,,,0.9075106593693777,0.28160293498520933
2018-01-04 12:33:17.596986,322.0,,,0.9071826830423242,0.2841162223255255
2018-01-04 12:33:17.596990,323.0,,,0.9039029191853218,0.2910101617622
2018-01-04 12:33:17.596994,324.0,,,0.9075106593107309,0.27840476580118106
2018-01-04 12:33:17.596999,325.0,,,0.9091505413369767,0.2801716303426581
2018-01-04 12:33:17.597003,326.0,,,0.9045588718785267,0.28439528814942455
2018-01-04 12:33:17.597007,327.0,,,0.9029189898913788,0.2867681916941186
2018-01-04 12:33:17.597011,328.0,,,0.9035749427996217,0.2863339439361906
2018-01-04 12:33:17.597015,329.0,,,0.9091505414347212,0.2710288262105293
2018-01-04 12:33:17.597019,330.0,,,0.9048868483619715,0.288449022282378
2018-01-04 12:33:17.597024,331.0,,,0.9058707774604254,0.28618824709708984
2018-01-04 12:33:17.597028,332.0,,,0.9101344704354306,0.2800275083104678
2018-01-04 12:33:17.597032,333.0,,,0.9091505412978789,0.2829235904175323
2018-01-04 12:33:17.597036,334.0,,,0.914070187142029,0.2699759510178064
2018-01-04 12:33:17.597040,335.0,,,0.9065267302904726,0.2792158770967836
2018-01-04 12:33:17.597044,336.0,,,0.9068547066761729,0.27929693865127037
2018-01-04 12:33:17.597048,337.0,,,0.9114463760564272,0.2751693748360425
2018-01-04 12:33:17.597052,338.0,,,0.9098064940692793,0.2782128202442108
2018-01-04 12:33:17.597057,339.0,,,0.9032469663161768,0.2825242587975808
2018-01-04 12:33:17.597061,340.0,,,0.9009511317140199,0.2860280415021853
2018-01-04 12:33:17.597065,341.0,,,0.909806494127926,0.27937756348297454
2018-01-04 12:33:17.597069,342.0,,,0.9124303052330768,0.2756617638411073
2018-01-04 12:33:17.597073,343.0,,,0.9039029192439686,0.2864303258588252
2018-01-04 12:33:17.597077,344.0,,,0.9058707775190722,0.27536172205481463
2018-01-04 12:33:17.597081,345.0,,,0.9075106593693777,0.27753737513140875
2018-01-04 12:33:17.597086,346.0,,,0.9104624469188753,0.27175285677199834
2018-01-04 12:33:17.597090,347.0,,,0.9117743523639318,0.27607904165914776
2018-01-04 12:33:17.597094,348.0,,,0.9121023289060233,0.2646223234520384
