,acc,name
0,0.8771623551817171,lstm_final_7_1_trial_0.h5
1,0.874781780669735,lstm_final_7_2_trial_1.h5
2,0.8628789081098238,lstm_final_7_3_trial_2.h5
3,0.8955721314077131,lstm_final_7_4_trial_3.h5
